Pair Address,Name,Symbol,Volume (24h),Volume (1h),Volume (5m),Buys (5m),Sells (5m),Price (Native),Liquidity (USD),Price Change (5m)
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,345899.27,186005.84,1823.27,2,1,0.0000008247,72072.4,-1.5
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,345899.27,186005.84,1823.27,2,1,0.0000008247,72072.4,-1.5
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,345899.27,186005.84,1823.27,2,1,0.0000008247,72072.4,-1.5
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,345899.27,186005.84,1823.27,2,1,0.0000008247,72072.4,4.46
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,345899.27,186005.84,1823.27,2,1,0.0000008247,72072.4,4.46
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,345899.27,185644.12,773.26,2,0,0.0000008247,72072.4,4.46
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,345899.27,185644.12,773.26,2,0,0.0000008247,72072.4,4.46
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,346205.25,168279.71,1029.25,3,0,0.0000008392,72724.59,5.96
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,346205.25,168279.71,1029.25,3,0,0.0000008392,72724.59,5.96
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,346603.28,148572.44,704,3,0,0.0000008576,73520.64,4
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,346603.28,148572.44,704,3,0,0.0000008576,73520.64,4
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,346603.28,143530.71,704,3,0,0.0000008576,73520.64,4
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,346603.28,143530.71,704,3,0,0.0000008576,73520.64,4
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,346603.28,143530.71,704,3,0,0.0000008576,73520.64,4
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,346603.28,143530.71,704,3,0,0.0000008576,73520.64,4
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,346603.28,127395.54,704,3,0,0.0000008576,73520.64,4
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,346603.28,127395.54,704,3,0,0.0000008576,73520.64,4
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,346603.28,127395.54,704,3,0,0.0000008576,73520.64,4
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,346603.28,119766.31,524.66,2,0,0.0000008576,73520.64,2.91
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,346603.28,119766.31,524.66,2,0,0.0000008576,73520.64,2.91
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,346988.67,118615.94,385.39,0,1,0.0000008417,72922.99,-1.85
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,346988.67,118615.94,385.39,0,1,0.0000008417,72922.99,-1.85
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,346988.67,118615.94,385.39,0,1,0.0000008417,72922.99,-1.85
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,350835.78,120308.26,4232.5,2,2,0.0000007339,68082.97,-14.42
0xF243062a3daf9836645e8B68Ad936498914704eA,Just Dat Guy,DATGUY,350835.78,120308.26,4232.5,2,2,0.0000007339,68082.97,-14.42
